associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
Sphagnum | Rubus geoides,R. Singer,Argentina,Tierra del Fuego,Gregarious in bog margin,N/A,Hygrocybe fuegiana,road Ushuaia-Lago Fagnano southwest of highest point,N/A,1988-02-23,N/A,Typed,1075922,M10517,Ushuaia,N/A,Holotype,Singer,N/A,N/A,N/A,23 II 1988,Hygrocybe fuegiana Sing. (= H. rosea sensu Horak),ya. road Ushuaia-Lago Fagnano SW of highest point
Blechnum novae-zelandiae | Weinmannia | Dicksonia squarrosa | Leptospermum scoparium,J. J. Engel,New Zealand,Auckland,"On clayey bank. Clay banks with Blechnum novae-zelandiae overhang, Weinmannia and Dicksonia squarrosa dominant canopy and occasional Leptospermum scoparium",N/A,Telaranea lindenbergii,"Whareorino Forest, start of track to Leitch's Hut",N/A,2003-02-12,N/A,Typed,1173554,23773,N/A,M. von Konrat | J. E. Braggins,Holotype,"John J. Engel, Matt von Konrat & John E. Braggins","38° 24.5' S, 174° 49.8' E",N/A,280 m,12 February 2003,Telaranea lindenbergii var. papillata Engel & Merr.,"NORTH ISLAND. AUCKLAND PROV. Whareorino Forest, start of track to Leitch's Hut"
N/A,M. Lewis,Ecuador,Imbabura,Wet bank of runoff ravine,W. C. Steere,Kindbergia praelonga,East side of Cerro Cotacachi northwest of Cotacachi,1978-11-22,1978-11-21,N/A,Typed,N/A,78-2684,N/A,N/A,no type status,Marko Lewis,0°22'N 78°20'W,N/A,3750 m,21-22 November 1978,Kindbergia praelonga (Hedw.) Ochyra,E. side of Cerro Cotacachi NW of Cotacachi 0°22'N 78°20'W
N/A,M. Lewis,Ecuador,Azuay,Stone wall,W. C. Steere,Hedwigia ciliata,Area Nacional de Recreación Cajas forested hill South of Surrochuco Laguna Llaviuco Southwest of Sayausi,N/A,1978-12-08,N/A,Typed,C0207559F,78-3163,N/A,N/A,no type status,Marko Lewis,2°55'S 79°09'W,N/A,3240 m,8 December 1978,Hedwigia ciliata (Hedw.) P. Beauv.,"Area Nacional de Recreación ""Cajas"" forested hill S. of ""Surrochuco"" (Laguna Llaviuco) SW of Sayausi"
N/A,R. Benoist,Ecuador,N/A,N/A,E. De Luna | I. Thériot,Hedwigia ciliata,[precise locality unknown],N/A,0000-00-00,N/A,Mix of Handwritten and Typed,1689453,4659,N/A,N/A,no type status,R. Benoist,N/A,1992 | N/A,N/A,N/A,Hedwigia albicans (Web.) Lindb.,environs de Quito
N/A,R. Benoist,Ecuador,N/A,N/A,E. De Luna | L. Thériot,Hedwigia ciliata,Sur rocher d'andésite,N/A,1930-03-27,Quito,Typed,1039455 | C2077564F,2219,N/A,N/A,N/A,Lég. R. Benoist,N/A,1992 | N/A,N/A,27 mars 1930,Hedwigia albicans (Web.) Lindb.,Sur rocher d'andésite. Quito.
N/A,R. S. Williams,Bolivia,N/A,N/A,E. De-Luna,Hedwigia ciliata,near Pelechuco,N/A,1902-04-30,N/A,Mix of Handwritten and Typed,1039454,2850,N/A,N/A,no type status,R. S. Williams,N/A,1992,3500 meters,April 30 1902,Hedwigia albicans (W. J. Sm.) Mitt.,near Pelechuco
N/A,M. Lewis,Bolivia,La Paz,Bromeliad habitat. Abundant on rock faces of exposed cliffs,E. De Luna,Hedwigia ciliata,Near large red outcrop 2 miles from Sorata down Rio Consata,N/A,1979-03-22,N/A,Typed,C2077566F,79-1237A,Larecaja,N/A,no type status,Marko Lewis,15° 41' S. 68° 43' W.,1992,2630 m.,22 March 1979,Hedwigia ciliata (Hedw.) P. Beauv.,Near large red outcrop 2 mi. from Sorata down Rio Consata
N/A,M. Lewis,Bolivia,La Paz,Bromeliad-grass habitat on exposed cliffs,E. De Luna,Hedwigia ciliata,Near large red outcrop 2 miles from Sorata down Rio Consata,N/A,1979-03-22,N/A,Typed,C2077567F,79-1232,Larecaja,N/A,no type status,Marko Lewis,15° 41' S. 68° 43' W.,1992,2630 m.,22 March 1979,Hedwigia ciliata (Hedw.) P. Beauv.,Near large red outcrop 2 mi. from Sorata down Rio Consata
N/A,M. Lewis,Bolivia,La Paz,Humid cliffs and steep slopes,E. De Luna,Hedwigia ciliata,"On mountain side directly north of river, beneath Niño Karine, north-northwest of Chuma",N/A,1979-03-06,N/A,Typed,C2077568F,79-1114,Saavedra,N/A,no type status,Marko Lewis,"15° 08' S., 69° 03' W",1992,3320 m,6 March 1979,Hedwigia ciliata (Hedw.) P. Beauv.,"On mountain side directly N. of river, beneath Niño Karine, NNW of Chuma"
N/A,F. J. Hermann,Bolivia,Cochabamba,On conglomerate boulder on shrubby northwest slope,E. De Luna,Hedwigia ciliata,"On conglomerate boulder on shrubby northwest slope of Mount Tunari, near Liriuni Aguas Termales Hotel, 23 kilometers northwest",N/A,1972-12-27,Cochabamba,Typed,C0207759F,25152,N/A,N/A,no type status,F. J. Hermann,N/A,1992,ca. 2700 m.,"December 27, 1972",Hedwigia ciliata (Hedw.) Beauv.,"On conglomerate boulder on shrubby NW slope of Mt. Tunari, near Liriuni Aguas Termales Hotel, alt. ca. 2700 m., 23 km. NW."
N/A,Y. Mexia,Peru,Loreto,Streamlet near mouth of Rio Santiago. On fallen log.,J. Bartram,Pilotrichum subchlorophyllosum,Above Pongo de Manseriche,N/A,1931-12-02,N/A,Typed,1057692,6204,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,400 m.,"Dec. 2, 1931",Pilotrichum subchlorophyllosum C. M.,Above Pongo de Manseriche
N/A,Y. Mexia,Peru,Loreto,Streamlet near mouth of Rio Santiago On fallen log,Bartram,Pilosium subchlorophyllum,Above Pongo de Manseriche,N/A,1931-12-02,N/A,Typed,C207571F,6204,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,400 m,"Dec. 2, 1931",Pilosium subchlorophyllum,Above Pongo de Manseriche
N/A,A. C. Smith,Guyana,N/A,"On decayed wood, in swamp. Dense forest.",E. B. Bartram,Aplozia flaccida,"Basin of Essequibo River, near mouth of Onoro Creek",1937-12-24,1937-12-15,N/A,Typed,102751,2748,N/A,N/A,no type status,A. C. Smith,lat. about 1°35' N.,N/A,N/A,"Dec. 15-24, 1937",Aplozia flaccida C. M.,"Basin of Essequibo River, near mouth of Onoro Creek, lat. about 1°35' N."
Cecropia,J. Florschütz-de Waard,Suriname,Nickerie,Secondary wood with Cecropia (bospapaja) on rotting log,R. Zielman,Pilosiom chlorophyllum,area of Kabalebo Dam project line northwest from road kilometer 39.5 point,N/A,1981-11-05,N/A,Typed,C0207735F,5315,N/A,R. Zielman,no type status,J. Florschütz-de Waard & R. Zielman,5N 58W,N/A,ALT. 0-50 m,5-11-1981,Pilosiom chlorophyllum (Hornsch.) C. Müll. c.fr.,area of Kabalebo Dam project distr. Nickerie line NW from road km 39.5 p. 5N 58W qu.SE
N/A,J. Florschütz-de Waard,Suriname,Nickerie,Savanna forest on rotting log,R. Zijlman,Pilosium chlorophyllum,area of Kabalebo Dam project line Northwest from road kilometer 39.5 post 5N 59W quarter Southeast,N/A,1991-11-03,N/A,Typed,C2077574F,5254,N/A,R. Zijlman,no type status,J. Florschütz-de Waard & R. Zijlman,N/A,N/A,0 - 50 m.,3-11-1991,Pilosium chlorophyllum (Hornsch.) C. Müll.,area of Kabalebo Dam project distr. Nickerie line NW from road km 39.5 p. 5N 59W qu. SE
N/A,J. Florschütz-de Waard,Suriname,Nickerie,Rainforest on rotting log,R. Zijlman,Pilosium chlorophyllum,area of Kabalebo Dam project line West from road 34 kilometers point 5N 58W quadrant Southeast,N/A,1981-10-30,N/A,Typed,C2077575F,5098,N/A,R. Zijlman,no type status,J. Florschütz-de Waard & R. Zijlman,N/A,N/A,0 - 50 m.,30-10-1981,Pilosium chlorophyllum (Hornsch.) C. Müll.,area of Kabalebo Dam project distr. Nickerie line W from road 34 km p. 5N 58W qu. SE
N/A,J. C. Lindeman,Suriname,Nickerie,Epiphyte on tree trunk,H. R. Zielman,Pilosium chlorophyllum,"Area of Kabalebo Dam project, Forest South of kilometer 28.7",N/A,1980-09-03,N/A,Typed,C2077576F,243 A,N/A,A. L. A. Görts-van Rijn | M. J. Jansen-Jacobs | A. M. C. Hetterscheid-Hollants,no type status,"J. C. Lindeman, A. L. A. Görts-van Rijn, M. J. Jansen-Jacobs & A. M. C. Hetterscheid-Hollants","5°09' N, 57°30'58"" W.",N/A,Alt.: 30 - 130 m.,3-IX-1980,Pilosium chlorophyllum (Hornsch.) C. Müll.,"Area of Kabalebo Dam project, distr. Nickerie, Forest S of km 28.7"
Astrocaryum,J. Florschütz-de Waard,Suriname,Nickerie,On decaying log in marsh forest with Astrocaryum,R. Zielman,Pilosium chlorophyllum,"Kabalebo river area, line W. from road kilometer 34",N/A,1981-10-31,N/A,Typed,G207757F,5141,N/A,R. Zielman,no type status,J. Florschütz-de Waard and R. Zielman,"5°N., 58°W.",N/A,0-50 m,31 October 1981,Pilosium chlorophyllum (Hornsch.) C. Müll.,"Distr. Nickerie, Kabalebo river area, line W. from road km 34, 5°N., 58°W."
N/A,J. Florschütz,Suriname,N/A,On rotting log in rainforest,R. Zielman | J. Florschütz-de Waard,Pilosium chlorophyllum,"Brownsberg, trail to Leo Val",N/A,1975-12-18,N/A,Typed,C2077578F,4690,N/A,P. A. Florschütz,no type status,J. and P.A. Florschütz,N/A,N/A,ca. 500 m,18 December 1975,Pilosium chlorophyllum (Hornsch.) C. Muell.,"Brownsberg, trail to Leo Val"
N/A,H. Cornelissen,Guyana,N/A,On rotting tree base in mixed rain forest,J. Florschütz-de Waard,Pilosium chlorophyllum,"Mabura Hill, 180 kilometers South of Georgetown",N/A,1977-03-08,N/A,Typed,C0207759F,C076,N/A,S. R. Gradstein,no type status,H. Cornelissen & S. R. Gradstein C076,5°20'N 58°40'W,N/A,0-50 m,8 March 1977,Pilosium chlorophyllum (Hornsch.) C. Müll.,"GUYANA. Mabura Hill, 180 km S of Georgetown, 5°20'N 58°40'W"
N/A,R. Spruce,Brazil,Para,N/A,W. Mitten,Pilosium chlorophyllum,[precise locality unknown],N/A,0000-00-00,N/A,Mix of Handwritten and Typed,C0277580F | 1078188,524,N/A,N/A,no type status,R. Spruce,N/A,N/A,N/A,N/A,Sturochylum chlorophyllum Hornsch.,Fl. Amazon prope Para
N/A,R. E. Schultes,Colombia,Vaupés,On rotten log,H. A. Crum,Pilosium chlorophyllum,Cerro Mitú,N/A,1952-10-22,N/A,Typed,C0207581F,7922,N/A,I. Cabrera,no type status,Richard Evans Schultes and Isidoro Cabrera,"Lat. 1° 0' N, Long. 70° 6' W",1956,N/A,"Oct. 22, 1952",Pilosium chlorophyllum (Hornsch.) Jaeg.,Río Vaupés: Mitú and vicinity
N/A,R. E. Schultes,Colombia,Vaupés,On rotten logs,H. A. Crum,Pilosius chlorophyllum,"Rio Kuduyari, Yapobodá",1951-10-06,1951-10-04,N/A,Typed,C00775692F,14294,N/A,I. Cabrera,no type status,Richard Evans Schultes et Isidoro Cabrera,N/A,1956,N/A,"October 4-6, 1951",Pilosius chlorophyllum (Hornsch.) C. M.,"Rio Kuduyari (affluent of Rio Vaupés), Yapobodá, quartzite savannah"
N/A,R. E. Schultes,Colombia,Vaupés,On trunks,D. Griffin III,Pilosium chlorophyllum,Rio Apaporis. Soratama,N/A,1951-06-00,N/A,Typed,N/A,12309,N/A,N/A,no type status,RICHARD EVANS SCHULTES,N/A,N/A,N/A,June 1951,PILOSIUM CHLOROPHYLLUM (HORNSCH.) C. M. IN BROTH.,Rio Apaporis. Soratama
,,,,,,,,,,,,,,,,,,,,,,,
N/A,Y. Mexia,Brazil,Pará,On fallen log,N/A,Filosum chlorophyllum,Thomé Assú; down Rio Acará 3 kilometers,N/A,1931-08-31,N/A,Typed,C027586F,6014a,Acará,N/A,no type status,Ynes Mexia,N/A,N/A,35 m.,"Aug. 31, 1931",Filosum chlorophyllum (Hsch.) C. M.,Thomé Assú; down Rio Acará 3 km.
N/A,Y. Mexia,Brazil,Pará,On rotting log in woods. Abundant.,N/A,Pilosiun Chlorophyllosum,Thomé Assu. Japanese Colony.,N/A,1931-07-16,N/A,Typed,870829,5914,Acará,N/A,no type status,Ynes Mexia,N/A,N/A,about 30 m.,"July 16, 1931",Pilosiun Chlorophyllosum (Hsch.) C. M.,Thomé Assu. Japanese Colony.
Expeweletia schultzii,D. Griffin,Venezuela,Trujillo,"Sobre roca húmeda, lecho de riachuelo, a sol",D. Griffin,Brachythecium plumosum,"páramo de Guirigay, arriba del pueblo de Las Piedras. Entre el río Buey y Penas Blancas",N/A,1985-03-14,N/A,Typed,C02078862F,PV-1525,N/A,M. López,no type status,"Dana Griffin, III Manuel López F.",N/A,N/A,3300 m,14 marzo 1985,Brachythecium plumosum (Hedw.) BSG,"páramo de Guirigay, arriba del pueblo de Las Piedras. Entre el río Buey y Penas Blancas"
N/A,P. Dusén,Chile,N/A,N/A,W. R. Buck,Brachythecium albicans,Cerra Colorado,N/A,1897-02-22,N/A,Typed,B11749,5872,N/A,N/A,no type status,P. Dusén,N/A,N/A,N/A,22 February 1897,Brachythecium albicans (Hedw.) Schimp.,"Patagonia occident., Cerra Colorado"
Nothofagus,Y. Mexia,Chile,Magallanes,Openings in Nothofagus wood in moist earth. Common; scattered in small turfs.,Bartram,Brachythecium austro-glareosum,Last Hope Inlet; Peninsula Antonio Varas,N/A,1936-04-10,N/A,Typed,1036758 | C2073924F,8001,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,25 m.,"April 10, 1936",Brachythecium sublosum (H. f. & W. Jlaeg.),Last Hope Inlet; Peninsula Antonio Varas
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,Río Junthuma Khuchu 2 miles down river from Aguas termales de Río Junthuma Khuchu,N/A,1979-05-25,N/A,Typed,C2078925F,79-2108,Sajama,N/A,no type status,Marko Lewis,18° 07' S. 69° 00' W.,1982,4350 m,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,Río Junthuma Khuchu 2 mi. down river from Aguas termales de Río Junthuma Khuchu
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,"Rio Junthuma Khuchu, 2 miles down river from Aguas termales de Rio Junthuma Khuchu",N/A,1979-05-25,N/A,Typed,C2078926F,79-2109,Sajama,N/A,no type status,Marko Lewis,"18° 07' S, 69° 00' W",1982,4350 m,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,"Rio Junthuma Khuchu, 2 mi. down river from Aguas termales de Rio Junthuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,"Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu",N/A,1979-05-25,N/A,Typed,C2078927F,79-2112,Sajama,N/A,no type status,Marko Lewis,"18° 07' S, 69° 00' W",1982,4350 m,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,"Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,"Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu",N/A,1979-05-25,N/A,Typed,C2078928F,79-2115,Sajama,N/A,no type status,Marko Lewis,"18° 07' S, 69° 00' W",1982,4350 m,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,"Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,"Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu",N/A,1979-05-25,N/A,Typed,C02078629F,79-2117,Sajama,N/A,no type status,Marko Lewis,"18° 07' S., 69° 00' W.",1982,4350 m,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,"Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,"Rio Junthuma Khuchu, 2 miles down river from Aguas termales de Rio Junthuma Khuchu",N/A,1979-05-25,N/A,Typed,C0207830F,79-2118,Sajama,N/A,no type status,Marko Lewis,"18° 07' S, 69° 00' W",1982,4350 m,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,"Rio Junthuma Khuchu, 2 mi. down river from Aguas termales de Rio Junthuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,"Río Junthuma Khuchu, 2 miles down river from Aguas termales de Río Junthuma Khuchu",N/A,1979-05-25,N/A,Typed,C2078931F | C2078931F,79-2107,Sajama,N/A,no type status,Marko Lewis,"18° 07' S., 69° 00' W.",1982,4350 m.,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,"Río Junthuma Khuchu, 2 mi. down river from Aguas termales de Río Junthuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium calliergonioides,"Rio Junthuma Khuchu, 2 miles down river from Aguas termales de Rio Junthuma Khuchu",N/A,1979-05-25,N/A,Typed,C2078932F,79-2119,Sajama,N/A,no type status,Marko Lewis,"18° 07' S., 69° 00' W.",1982,4350 m,25 May 1979,Brachythecium calliergonioides Broth. in Herz.,"Rio Junthuma Khuchu, 2 mi. down river from Aguas termales de Rio Junthuma Khuchu"
N/A,Y. Mexia,Peru,Loreto,On stone in overflow forest,N. Bartram,Vesicularia amphibola,Above Pongo de Manseriche Left bank of Rio Santiago,N/A,1931-11-23,N/A,Typed,873368,6149,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,200 m.,"Nov. 23, 1931",Vesicularia amphibola (Spr.) Broth.,Above Pongo de Manseriche Left bank of Rio Santiago
N/A,Y. Mexia,Peru,Loreto,Dense forest on log,M. Bartram,Vesicularia amphibola,Above Pongo de Manseriche Right bank of Rio Santiago,N/A,1931-11-25,N/A,Typed,873367 | C2070351F,6160-a,N/A,N/A,no type status,Yves Mexia,N/A,N/A,200 m.,"Nov. 25, 1931",Vesicularia amphibola (Spr.) Broth.,Above Pongo de Manseriche Right bank of Rio Santiago
N/A,Y. Mexia,Peru,Loreto,Streamlet on right bank of Rio Santiago On rocks wet by spray,N/A,Vesicularia amphibola,Above Pongo de Manseriche,N/A,1931-12-04,N/A,Typed,870879,6217-a,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,250 m,"Dec. 4, 1931",Vesicularia amphibola (Spr.) Broth.,Above Pongo de Manseriche
N/A,Y. Mexia,Peru,Loreto,Creek Carapias bog in forest,Extram,Vesicularia amphibola,Above Pongo de Manseriche,N/A,1931-12-12,N/A,Typed,C2079354F,6259-a,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Dec. 12, 1931",Vesicularia amphibola (Spr.) Broth.,Above Pongo de Manseriche
N/A,Y. Mexia,Peru,Loreto,Creek Inche. On earth collected on inclined tree trunk.,E. Bartram,Vesicularia amphibola,Above Pongo de Manseriche,N/A,1932-01-03,N/A,Typed,873369,6354-a,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Jan. 3, 1932",Vesicularia amphibola (Spr.) Broth.,Above Pongo de Manseriche
Taxithelium planum,Y. Mexia,Peru,Loreto,On rotten log Sterile,N/A,Vesicularia amphibia,Above Pongo de Manseriche Creek Inche,N/A,1932-01-03,N/A,Typed,C02073355F,6375a,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Jan. 3, 1932",Vesicularia amphibia (Spr.) Broth.,Above Pongo de Manseriche Creek Inche
Taxithelium planum,Y. Mexia,Peru,Loreto,Creek Inchs. On rotten log. Sterile.,J. A. Steyermark,Vexillaria amphiola,Above Pongo de Manseriche,N/A,1935-01-03,N/A,Typed,870880 | C02073956F,6375-m,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Jan. 3, 1935",Vexillaria amphiola (Spr.) Dreter,Above Pongo de Manseriche
N/A,Y. Mexia,Peru,Loreto,Creek Inche. On rotten log.,E. Bartram,Vesicularia amphibola,Above Pongo de Manseriche,N/A,1932-01-03,N/A,Typed,870873,6377,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Jan. 3, 1932",Vesicularia amphibola (Spr.) Broth.,Above Pongo de Manseriche
N/A,Y. Mexia,Peru,Cuzco,on rotten logs in virgin forest,N/A,Vesicularia amphibia,upper valley of the Sambray; affluent of the Vilcanota,N/A,1936-05-14,N/A,Typed,108318,8070,La Convencion,N/A,no type status,Ynes Mexia,N/A,N/A,1800 m,"May 14, 1936",Vesicularia amphibia (Spr.) Broth. in mixtype,upper valley of the Sambray; affluent of the Vilcanota; on rotten logs in virgin forest
N/A,Y. Mexia,Peru,Cuzco,on rotten logs in virgin forest,N/A,Vesicularia amphibia,upper valley of the Sambray; affluent of the Vilcanota,N/A,1936-05-14,N/A,Typed,C2079359F,8070,La Convencion,N/A,no type status,Ynes Mexia,N/A,det. Bartram,1800 m.,"May 14, 1936",Vesicularia amphibia (Spr.) Broth. in mixture,upper valley of the Sambray; affluent of the Vilcanota; on rotten logs in virgin forest
N/A,R. Reitz,Brazil,Santa Catarina,"Epífito, da mata virgem",J. L. Lima,Vesicularia vesicularis,"Itambajé, Braço",N/A,1950-02-02,N/A,Typed,2077906,5468,N/A,N/A,No type status,Reitz,N/A,1949,Alti. 50 m,2.2.1950,Vesicularia vesicularis (Schwagr.) Broth.,"Itambajé, Braço"
N/A,F. J. Hermann,Colombia,Santander,On base of tree trunk,H. Robinson,Vesicularia vesicularis,"Paraguitas, 1/4 mile Northwest",N/A,1972-12-19,N/A,Typed,C2073086F,25019,N/A,N/A,no type status,F. J. Hermann,N/A,N/A,ca. 4000 ft.,"December 19, 1972",Vesicularia vesicularis (Schwaegr.) Broth.,"On base of tree trunk, Paraguitas, 1/4 mile NW"
N/A,R. E. Schultes,Colombia,Meta,N/A,D. Griffin,Vesicularia vesicularis,[precise locality unknown],N/A,1950-12-00,Villavicencio,Typed,C2079362F,11107,N/A,N/A,no type status,RICHARD EVANS SCHULTES,N/A,N/A,500 m.,"Dec., 1950",Vesicularia vesicularis (Schwgr.) Broth.,alrededores de Villavicencio
,,,,,,,,,,,,,,,,,,,,,,,
N/A,P. C. Hutchison,Peru,Amazonas,N/A,H. Robinson,Entodon jamesonii,"Cerros Calla Calla, east side, 5 kilometers above Leimebamba on the road to Balsas, at San Miguel",N/A,1964-04-01,N/A,Typed,1012131,1806,N/A,J. K. Wright,no type status,Paul C. Hutchison | J. Kenneth Wright,N/A,1966,Altitude 2400 m.,1 April 1964,Entodon jamesonii (Tayl.) Mitt.,"Cerros Calla Calla, east side, 5 km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality)"
,,,,,,,,,,,,,,,,,,,,,,,
N/A,Y. Mexia,Brazil,Minas Gerais,Base of living tree in shade.,E. Bartram,Entodon lindbergii,Fazenda do Diamante. Campo Tiririca. Base of living tree in shade.,N/A,1931-04-21,Corinto,Typed,870818,5687,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,500 m.,"April 21, 1931",Entodon Lindbergii Ren.,Fazenda do Diamante. Campo Tiririca. Base of living tree in shade.
N/A,R. Spruce,Ecuador,N/A,N/A,W. Mitten,Entodon longisetus,Baños,N/A,0000-00-00,Baños,Mix of Handwritten and Typed,1078203,1023,N/A,N/A,N/A,R. Spruce,N/A,N/A,N/A,N/A,Entodon longisetus Hook.,Andes Quitenses Baños
N/A,M. Lewis,Bolivia,Tarija,Bank of creek,W. Buck,Entodon nano-climacium,"Canyon 5 miles southwest of Tablada, southwest of Tarija",N/A,1979-02-08,Cercado,Typed,C2079720F,79-590,Méndez,N/A,no type status,Marko Lewis,21° 36' S. 64° 48' W.,1980,2160 m.,8 February 1979,Entodon cf. nano-climacium C.M. (= E. micans Herz.),"Canyon 5 mi. SW of Tablada, SW of Tarija"
N/A,M. Lewis,Bolivia,La Paz,Very shady ground along creek in humid shrubs,W. Buck,Entodon nano-climacium,Near large red outcrop 2 miles from Sorata down Río Consata,N/A,1979-03-22,N/A,Typed,C0209721F,79-1220,Larecaja,N/A,no type status,Marko Lewis,"15° 41' S., 68° 43' W.",1980,2600 m.,22 March 1979,Entodon nano-climacium C. M. (= E. micans Herz.),Near large red outcrop 2 mi. from Sorata down Río Consata
N/A,H. W. Foote,Peru,N/A,N/A,unsure and check,Entosthodon platyphyllus,On rocks above San Miguel,N/A,1911-09-03,San Miguel,Mix of Handwritten and Typed,N/A,s.n.,N/A,N/A,no type status,Collected by Harry Ward Foote,N/A,N/A,10000 ft,Sept. 3,Entosthodon platyphyllus C. M.,On rocks above San Miguel
N/A,M. Lewis,Bolivia,La Paz,"Waterfall ravine, highest extension of shrubs",W. Buck,Entodon polycarpus,Between Abra Huallata and waterfall at Millipaya,N/A,1979-04-01,N/A,Typed,C0297323F,79-1346,Larecaja,N/A,no type status,Marko Lewis,"15° 51' S, 68° 39' W",1980,3780 m,1 April 1979,cf. Entodon polycarpus,Between Abra Huallata and waterfall at Millipaya
Nothofagus pumilio,H. Roivainen,Argentina,Tierra del Fuego,en fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio en orilla de la cascada,R. Ochyra,Isopterygium pulchellum,Arroyo Grande,N/A,1970-01-25,N/A,Typed,N/A,2095,Ushuaia,N/A,no type status,H. Roivainen,54°47'S 68°17'W,1996,150 m s.m.,25.1.1970,Isopterygium pulchellum (Hedw.) Jaeg.,Arroyo Grande en fisuras de roca y en raizes humoso-arcillosos de Nothofagus pumilio en orilla de la cascada
N/A,H. Roivainen,Argentina,Tierra del Fuego,suelo humoso húmedo en el pendiente del río bastante copiosamente,R. Ochyra,Isopterygium pulchellum,Valle del rio Pipo,N/A,1969-12-24,Ushuaia,Typed,C2079596F,1352,N/A,N/A,no type status,H. Roivainen,"51°46'S, 68°20'W",1996,300 m s.m.,24.12.1969,Isopterygium pulchellum (Brid.) Jaeg.,Valle del río Pipo
N/A,E. P. Killip,Colombia,Santander,N/A,R. R. Ireland,Isopterygium tenerum,between Puerto Wilches and Puerto Santos,N/A,1926-11-29,N/A,Typed,N/A,14871,N/A,A. C. Smith,no type status,E. P. Killip & A. C. Smith,N/A,1988,110-115 m.,"November 29, 1926",Isopterygium stigmocarpum (C. M.) Par.,between Puerto Wilches and Puerto Santos
N/A,R. E. Schultes,Colombia,Meta,N/A,D. Griffin III,Isopterygium tenerum,[precise locality unknown],N/A,1950-12-00,Villavicencio,Typed,N/A,1110,N/A,N/A,no type status,RICHARD EVANS SCHULTES,N/A,N/A,500 m.,"Dec., 1950",Isopterygium tenerum (Sw.) Mitt.,alrededores de Villavicencio
N/A,D. C. Geijskes,Suriname,N/A,"Rainforest On roots and rocks on bank of river, shade",H. R. Zielman,Isopterygium tenerum,Jarrowka River; Amima falls,N/A,1952-09-29,N/A,Typed,N/A,s.n.,N/A,N/A,no type status,D. C. Geijskes,N/A,N/A,N/A,29 - 9 - 1952,Isopterygium tenerum (Sw.) Mitt.,Jarrowka River; Amima falls
N/A,Y. Mexia,Brazil,Minas Gerais,Out over woods near base on rotting log Abundant,R. R. Ireland,Isopterygium tenerum,Agricultural College land Horticultural Hill,N/A,1930-07-08,Vicosa,Typed,N/A,4341,N/A,N/A,N/A,Ynes Mexia,N/A,1988,670 m,July 8 1930,Isopterygium brachyneuron (C M) Mitt. ex. Bartram,Agricultural College land Horticultural Hill
