associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,J. F. Barcelona,Philippines,Visayas,"Alta., on shaded & moist areas",J.F. Barcelona,Selaginella cf. appendata,"Mt. Madia-as L, Mainit place",N/A,1989-11-00,Culasi,Mix of Handwritten and Typed,2210265,s.n.,Antique,N/A,no type status,Julie F. Barcelona,N/A,Nov. 1989,N/A,Nov. 1989,Selaginella cf. appendata,"N. Panay, Culasi, Mt. Madia-as L, Mainit place"
N/A,L. Fay,Liberia,N/A,"On tree trunk about 10' from ground; common in groves of rubber trees, on trunks.",N/A,Dynaria laurentii (Christ.) Hieron.,Cuttington University College,1985-04-11,1985-04-11,N/A,Typed,2111378,1206,N/A,A. Fay,no type status,L. & A. Fay,N/A,N/A,250 m.,11 Apr 1985,Fern Dynaria laurentii (Christ.) Hieron.,Cuttington University College
N/A,H. St. John,French Polynesia,Austral Islands,On mossy tree limb,E.B. Copeland,Humata banksii Alston,"Northwest slope of Tere, Teti'i woods",1934-08-26,1934-08-26,N/A,Typed,1435764,16662,N/A,N/A,no type status,H. St. John,N/A,N/A,350 meters,"Aug. 26, 1934",Humata banksii Alston,"Northwest slope of Tere, Teti'i woods"
N/A,T. G. Yuncker,Jamaica,Portland,rain forest,N/A,Selaginella plana (Diver.) Hieron.,"On wet embankment along trail, John Crow Mountains, 1.5 to 5/2 miles southwest of Ecclesdown",N/A,1958-03-30,N/A,Typed,1481955,"18,561",N/A,N/A,no type status,T. G. Yuncker,N/A,N/A,1500-2500 ft.,"Mar. 30, 1958",Selaginella plana (Diver.) Hieron.,"On wet embankment along trail, rain forest, John Crow Mts., 1-5/2 miles southwest of Ecclesdown."
N/A,A. Castelli,Italy,N/A,N/A,Joan H. Wilce,Lycopodium complanatum L.,Salita alla Boscarela near Sopello in Valsesia,1871-00-00,1871-00-00,N/A,Typed,823002,s.n.,N/A,N/A,no type status,Salita alla Boscarela presso SopeIlo in Valsesia 1871. A. Castelli,N/A,1962,N/A,1871,Lycopodium complanatum L.,Salita alla Boscarela presso Sopello in Valsesia
N/A,G. J. Chamberlain,New Zealand,N/A,N/A,N/A,Trichomanes reniforme,Ohakune,1911-10-15,1911-10-15,Ohakune,Typed,1407795,s.n.,N/A,N/A,no type status,G.J. Chamberlain,N/A,N/A,N/A,"Oct. 15, 1911",Trichomanes reniforme,Ohakune
N/A,R. E. Dunn,Dominica,N/A,Common fern with trunk 2 dm. high. Fronds 2 m. long.,R.L. Wilbur,Cnemidaria grandifolia (Willd.) Proctor var. grandifolia,Disturbed rainforest in the upper Layou Valley about 1.5 miles from Clarke Hall towards Pont Casse,N/A,1964-08-02,N/A,Typed,1670026,s.n.,Parish of St. Paul,"H. A. Hespenheide, D. R. Wiseman",no type status,"R.E. Dunn, H.A. Hespenheide, D.R. Wiseman",N/A,1966,N/A,2 August 1964,Cnemidaria grandifolia (Willd.) Proctor var. grandifolia,Disturbed rainforest in the upper Layou Valley about 1.5 miles from Clarke Hall towards Pont Casse
N/A,R. B. Faden,Sri Lanka,Central Province,Shady moist bank near stream.,N/A,Thelypteris,between mile posts 46/5 and 46/6 on Nuwara Eliya-Kandy road,1977-01-02,1977-01-02,N/A,Typed,2089703,s.n.,Nuwara Eliya District,N/A,no type status,R.B. Faden,"6°59'50"" 80°45'E.",N/A,ca 1950 m,2 Jan 1977,Thelypteris,"between mile posts 46/5 and 46/6 on Nuwara Eliya-Kandy road, 6°59'50"" 80°45'E."
N/A,H. Sydow,Germany,Sachsen,Auf Blättern von Holcus lanatus.,N/A,Entyloma crastophilum Sacc.,am Grossen Winterberge,N/A,1903-08-14,Zwiesel bei Schmilka,Typed,CO272257F,s.n.,N/A,P. Sydow,no type status,H. et P. Sydow,N/A,N/A,N/A,14. 8. 1903.,"Entyloma crastophilum Sacc. Michelia I, p. 540; Sacc. Syll. VII, p. 491.","""am Grossen Winterberge"""
N/A,O. Mattirolo,Italy,Como,in ovaris Moliniae coerulae,N/A,Neovossia Moliniae (Thüm.) Körn.,Rodero,N/A,1895-09-27,Rodero,Typed,C0272323F,s.n.,N/A,N/A,no type status,"O. Mattirolo, comm. G. Lagerheim",N/A,N/A,N/A,27/9 1895,Neovossia Moliniae (Thüm.) Körn.,"Rodero, prov. Como in ovaris Moliniae coerulae"
N/A,R. W. Pohl,Costa Rica,Puntarenas,Carpeting the ground at the margin of forest and savanna.,N/A,Oplismenus setarius (Lam.) Roem. & Schult.,5 km northwest of the Carretera Interamericana in Boruca area,N/A,1968-09-25,N/A,Typed,C0272329F,11146,N/A,G. Davidse,no type status,"Richard W. Pohl, Gerrit Davidse",N/A,N/A,elev. 450 m.,25 September 1968,Oplismenus setarius (Lam.) Roem. & Schult.,PROV. PUNTARENAS: 5 KM NW of the Carretera Interamericana in Boruca area
On Streptopus rosens.,E. W. D. Holway,Canada,British Columbia,N/A,N/A,Tuburcinia Clintoniae,Glacier,N/A,1901-08-08,N/A,Typed,C0272400F,N/A,N/A,N/A,no type status,E. W. D. Holway,N/A,N/A,N/A,"Aug. 8, 1901","Tuburcinia Clintoniae, Kom.","Glacier, Brit. Columbia"
Anemones nemorosae,F. Bubak,Czech Republic,Bohemia,N/A,N/A,Tuburcinia anemones (Pers.) Lirom.,ad folia viva Anemones nemorosae ad Poděbrad,1900-05-00,1900-05-00,Poděbrady,Typed,CO272404F,3239,N/A,N/A,no type status,F. Bubak,N/A,N/A,N/A,Maio,Tuburcinia anemones (Pers.) Lirom.,"ad folia viva Anemones nemorosae ad Poděbrad, m. Maio."
Vaccinium ovatum Pursh,H. E. Parks,United States,California,N/A,N/A,Exobasidium Vaccinii (Fuckl.) Wor.,Trinidad,N/A,1934-06-03,N/A,Typed,C0272225F,13207,Humboldt County,J. P. Tracy,no type status,Harold E. Parks and Joseph P. Tracy,N/A,N/A,N/A,"June 3, 1934",Exobasidium Vaccinii (Fuckl.) Wor.,Trinidad.
Arctostaphylos patula Greene.,L. Bonar,United States,California,N/A,N/A,Exobasidium Vaccinii (Fckl.) Wor.,"Manzanita Lake, Lassen National Park",1954-08-21,1954-08-21,N/A,Typed,C0272229F,s.n.,Shasta,N/A,no type status,Lee Bonar,N/A,N/A,N/A,21 August 1954,Exobasidium Vaccinii (Fckl.) Wor.,"Manzanita Lake, Lassen National Park, Shasta County"
Arbutus Menziesii Pursh.,H. E. Parks,United States,California,Seriously affecting the young shoots.,N/A,Exobasidium Vaccinii (Fckl.) Wor.,"Kneeland, Bald Hills",1930-09-15,1930-09-15,N/A,Typed,C0272218F,s.n.,Humboldt County,J. P. Tracy,no type status,H. E. Parks and J. P. Tracy,N/A,N/A,N/A,"Sept. 15, 1930",Exobasidium Vaccinii (Fckl.) Wor.,"Kneeland, Bald Hills, Humboldt County"
N/A,H. K.,New Zealand,Coromandel Peninsula,"In humus unter Cyathea dealbata, C. smithii, Phyllocladus, Podocarpus, etc.",N/A,Crucicrepis maorica Hook. f.,"Kauaeranga Valley, Coromandel Peninsula",1968-07-05,1968-07-05,N/A,Typed,1017207,68/641,N/A,N/A,no type status,H.K.,N/A,1971,N/A,5.VII.1968,Crucicrepis maorica Hook. f.,"Kauaeranga Valley, Coromandel Peninsula, N.Z."
N/A,Singer,Ecuador,Napo,Ad terram in hylaea,N/A,HYDROCYBE DIMORPHOBASIDIATA Sing.,Lago Agrio,1973-05-14,1973-05-14,Lago Agrio,Typed,1017827,"""s.n.""",N/A,N/A,TYPE,Singer,N/A,N/A,N/A,14 V 1973,HYDROCYBE DIMORPHOBASIDIATA Sing. Ad terram in hylaea,Lago Agrio
"Sphagnum spp., Rubus geoides",Singer,Argentina,Tierra del Fuego,Gregarious in bog margin with Sphagnum spp. and Rubus geoides,N/A,HYDROCYBE FUEGIANA Sing,"road Ushuaya–Lago Fagnano, southwest of highest point",1988-02-23,1988-02-23,N/A,Typed,F1075922,M0517,Departamento Ushuaia,N/A,HOLOTYPE,Singer,N/A,N/A,N/A,23 II 1988,"HYDROCYBE FUEGIANA Sing (= H. rosea, sensu Horak)","ya. road Ushuaya–Lago Fagnano, SW of highest point"
N/A,P. Ponce de Leon,United States,Alaska,windswept slopes of mountains,N/A,Amanita,[precise locality unknown],N/A,1978-09-21,N/A,Typed,C0209265F,296,N/A,N/A,no type status,P. Ponce de Leon,N/A,N/A,N/A,"September 21, 1978",Amanita,"At or above timberline, windswept slopes of mountains about 20-30 miles north of Mt. McKinley, with mosses, lichens, Vaccinium spp. and other Ericads."
N/A,P. Ponce de Leon,United States of America,Alaska,"Cream color. On high slopes above timberline. With mosses. lichens, Vaccinium spp. and other Ericads.",N/A,Lycoperdon,"At or above timberline, windswept slopes of mountains 20-30 miles north of Mt. McKinley",1978-09-21,1978-09-21,N/A,Typed,The Field Museum (F) C0225578F,No. 303,N/A,N/A,no type status,P. Ponce de Leon,N/A,N/A,N/A,"September 21, 1978",Lycoperdon,"At or above timberline, windswept slopes of mountains 20-30 miles north of Mt. McKinley"
N/A,P. Ponce de Leon,United States of America,Alaska,"With grasses in very sandy soil, in disturbed opening in boggy forest. In hummocks composed of grasses, lichens, mosses and Ericads, under Alnus, Prunus, Betula",N/A,N/A,"Boggy area south of Yukon, just below the Chatanika River, about 25 miles north of Fairbanks",1978-09-20,1978-09-20,N/A,Typed,F 1075800,267,N/A,N/A,no type status,P. Ponce de Leon,N/A,N/A,N/A,"September 20, 1978",(Agaricaceae),"Boggy area south of Yukon, just below the Chatanika River, about 25 miles north of Fairbanks, Alaska. In hummocks composed of grasses, lichens, mosses and Ericads, under Alnus, Prunus, Betula"
N/A,C. King,New Zealand,South Island,N/A,Singer,Psilocybe muliercula Singer & Smith,[precise locality unknown],1988-00-00,1988-00-00,N/A,Typed,F1089917,s.n.,N/A,N/A,no type status,"Chr. King, Singer",N/A,N/A,N/A,1988,Psilocybe muliercula Sing. & Smith,"NEW ZEALAND, South Island"
On Vitis tiliifolia H. & B.,P. C. Standley,Guatemala,Huehuetenango,N/A,N/A,Phakopsora vitis (Him.) Syd.,"Near crossing of Río San Juan Ixtán, east of San Rafael Petzal",1941-01-09,1941-01-09,San Rafael Petzal,Typed,N/A,82917,N/A,N/A,no type status,PAUL C. STANDLEY,N/A,N/A,about 1730 m.,"JAN. 9, 1941",Phakopsora vitis (Him.) Syd.,"Near crossing of Río San Juan Ixtán, east of San Rafael Petzal"
On Rubus eriocarpus Liebm.,P. C. Standley,Guatemala,Quezaltenango,Oak-pine forest,George B. Cummins,Gervasica,"Oak-pine forest, above Los Vahos, Cerro Quemado",1941-02-05,1941-02-05,N/A,Mix of Handwritten and Typed,C0275088F,86140,N/A,N/A,no type status,PAUL C. STANDLEY,N/A,O.I. II - III,2900–3000 m.,"FEB. 5, 1941",Mamia rubi (Jacks.) A. & Holw.,"Dept. Quezaltenango: Oak-pine forest, above Los Vahos, Cerro Quemado, alt. 2900–3000 m."
Phyllanthus sp.,E. W. D. Holway,Guatemala,Solola,N/A,E.B. Mains,Ravenelia appendiculata Lagerh. & Diet.,[precise locality unknown],1915-01-27,1915-01-27,N/A,Typed,C0291873F,27,N/A,N/A,no type status,E. W. D. Holway,N/A,"Jan. 27, 1915",N/A,"Jan. 27, 1915",Ravenelia appendiculata Lagerh. & Diet. on Phyllanthus sp.,"Solola, Guatemala"
Tubercularia vulgaris,W. G. Bramley,United Kingdom,England,N/A,T. Petch,Nectria cinnabarina (Tode ex Fr.) Fr.,"On Crataegus, Bolton Percy",0000-00-00,0000-00-00,Bolton Percy,Typed,C0264367F,s.n.,Yorkshire,N/A,no type status,W.G. Bramley,N/A,10 Jan. 1938,N/A,s.d.,Nectria cinnabarina (Tode ex Fr.) Fr. with Tubercularia vulgaris,"On Crataegus, Bolton Percy, Yorkshire."
"Anthobryum, Berberis",H. Imshaug,Chile,Magallanes,Scattered Anthobryum and Berberis,N/A,Xanthoparmelia mougeotii (Schaer.) Hale,On low hill near Primera Angostura,1971-10-09,1971-10-09,N/A,Typed,N/A,49793,N/A,K. Ohlsson,no type status,H. Imshaug & K. Ohlsson,"52° 27' S., 69° 36' W.",N/A,N/A,9 October 1971,Xanthoparmelia mougeotii (Schaer.) Hale,On low hill near Primera Angostura
Zyophyllum sp.,W. L. Culberson,South Africa,Western Cape,on twigs of Zyophyllum sp.,W.L. Culberson,Xanthoria parietina,"15 kilometers southeast of Oudtshoorn, on the road above Blossoms. ",N/A,1998-09-03,N/A,Typed,N/A,22493,N/A,R. Ornduff,no type status,W. L. Culberson & R. Ornduff,N/A,N/A,N/A,"September 3, 1998","Xanthoria parietina (L.) Th.Fr. in N. Acta Reg. Soc. Sc. Upsal., ser. 3, 3:67. 1861.","15 km SE of Oudtshoorn, on the road above Blossoms."
N/A,H. A. Imshaug,Tobago,N/A,Scattered cultivations in clearings of rain forest,N/A,Bamblyliospora chloritis (Nyl.) Zahlbr.,"Main Ridge along ""Mt. St. George - Castara Track"" near Castara",N/A,1963-09-21,N/A,Typed,N/A,31340,N/A,F. H. Imshaug,no type status,HENRY A. IMSHAUG & FREDERICK H. IMSHAUG,N/A,N/A,ca. 1200 ft.,21 September 1963,Bamblyliospora chloritis (Nyl.) Zahlbr.,"Main Ridge along ""Mt. St. George - Castara Track"" (near Castara)"
Ilex glabra,E. M. Wheeler,United States of America,Florida,N/A,R.J. Salm,Hafellia bahiana (Malme) Sheard,"Tiger Creek Preserve, just to right of Wakeford Road Entrance",1989-01-07,1989-01-07,N/A,Typed,Lumbsch - 9401,s.n.,Polk County,N/A,no type status,Edward M. Wheeler,N/A,20 August 2015,N/A,7 Jan 1989,Buellia bahiana Malme on Ilex glabra,"POLK COUNTY: Tiger Creek Preserve, just to right of Wakeford Road Entrance."
N/A,S. Tucker,United States,Louisiana,Common on Taxodium,R. J. Salm,Amandinea punctata (Hoffm.) Coppins & Scheid.,"Fontainebleau State Park, north shore of Lake Pontchartrain",1977-03-17,1977-03-17,N/A,Typed,N/A,16863,St. Tammany Parish,N/A,no type status,Shirley Tucker,"30°20'N, 90°03'W",3 July 2019,N/A,"March 17, 1977",Buellia punctata (Hoffm.) Mass.,"Fontainebleau State Park, north shore of Lake Pontchartrain"
N/A,H. T. Lumbsch,USA,Arizona,On siliceous rocks.,N/A,Acarospora,"San Carlos Lake, east exposed slopes above dam, just north of Coolidge",1994-07-14,1994-07-14,N/A,Typed,Nr. 10566 b,10566 b,Gila Co.,N/A,no type status,H. T. Lumbsch,"33°11'N, 110°32'W",N/A,N/A,14.7.1994,Acarospora,"San Carlos Lake, E exposed slopes above dam, just N of Coolidge"
N/A,N. Hladun,Spain,Catalonia,N/A,N/A,Acarospora,"Les Torruelles, auf Grauwacke in Kalkrädmoor",N/A,1983-05-24,Torroella de Fluvià,Typed,N/A,925d,Girona,"H. T. Lumbsch, A. Henssen",no type status,"N. Hladun, H.T. Lumbsch & A. Henssen.",N/A,N/A,N/A,1983/05/24,Acarospora,"CATALUNYA, Prov. Gerona, Les Torruelles, bei Torroella de Fluvia, bei Torella de Fluvia, auf Grauwacke in Kalkrädmoor."
N/A,H. T. Lumbsch,Italy,South Tyrol,An Silikatgestein,N/A,Bellemerea,"Italy, South Tyrol, Vinschgau, Gomagoi, east of the place",N/A,1983-05-10,N/A,Typed,N/A,8890,N/A,N/A,no type status,H.T. Lumbsch,N/A,N/A,N/A,10.5.1983,Bellemerea,"Italien, Südtirol, Vinschgau, Gomagoi, E des Ortes"
N/A,T. Feurer,Italy,Südtirol,"Lichter Lärchen-Bestand auf Almgeleände, An der Stamm-basis und an leicht geneigten Stämmen von Lärchen (Larix decidua) in Menge",N/A,Buellia schaereri DNOT.,"Dolomiten, Rosengarten-Gruppe, Purgametsch-Valley near the turnoff to Tscharmin-Valley at Rungun",N/A,1977-10-12,N/A,Typed,N/A,No. 282,N/A,"H. Hertel, H. Killias",no type status,"T. FEURER, H. HERTEL & H. KILLIAS",N/A,N/A,1220 m.,12.X.1977,Buellia schaereri DNOT.,"Dolomiten, Rosengarten-Gruppe, Purgametsch-Tal (an der Autostraße zwischen Nigerpaß und Tiers), nahe der Abzweigung des Sträßchens ins Tscharmin-Tal bei Rungun"
Acer,H. A. Imshaug,United States,Michigan,N/A,N/A,Xanthoria fallax (Hepp) Arn.,"Along road at Drummond airport, Section 25, Township 42 North, Range 5 East",1976-10-03,1976-10-03,Drummond Island,Typed,N/A,60155,Chippewa,N/A,no type status,Henry A. Imshaug,46° 01' N and 83° 44' W,N/A,N/A,3 October 1976,Xanthoria fallax (Hepp) Arn. on Acer,"CHIPPEWA COUNTY (DRUMMOND ISLAND): Along road at Drummond airport, Sec. 25, T. 42 N., R. 5 E."
N/A,H. Mietzsch,Switzerland,Graubünden,Auf Erde,N/A,Baeomyces fungoides,"TK 25: 1218 Zernez, Marangun, Sursaas",1988-08-27,1988-08-27,Zernez,Typed,Nr. 6246 c,6246,Unterengadin,N/A,no type status,H. Mietzsch,N/A,N/A,2150-2300 m,27.8.1988,Baeomyces fungoides Sw.,"Schweiz, Graubünden, Unterengadin, TK 25: 1218 Zernez, Marangun, Sursaas"
N/A,H. Mietszsch,Switzerland,Graubünden,Loose on stone,N/A,Xanthoparmelia somloensis (Gyelnik) Hale,"Albula-Tal, TK 25: 1236 Savognin, road from Latsch to Stugl",1989-08-26,1989-08-26,Savognin,Typed,N/A,6983,N/A,N/A,no type status,H. Mietszsch,N/A,N/A,1600 m,26.8.1989,Xanthoparmelia somloensis (Gyelnik) Hale,"Schweiz, Graubünden, Albula-Tal, TK 25: 1236 Savognin, Straße von Latsch nach Stugl"
N/A,A. Henssen,Switzerland,Graubünden,N/A,N/A,Xanthoria elegans (Link) Th. Fr.,"Graubünden, Albula pass, on Dolomite",1971-08-29,1971-08-29,N/A,Typed,21931a,s.n.,N/A,N/A,no type status,Aino Henssen,N/A,N/A,2000 m ü.M.,29.8.1971,Xanthoria elegans (Link) Th. Fr.,"Graubünden, Albula pass, 2000 m ü.M. auf Dolomit"
N/A,W. L. Culberson,United States,Washington,Ad ramunculos fruticis in Pineto (Pinus ponderosa),R.J. Salm,"Polycauliona polycarpa (Hoffmann) Frödén, Arup & Søchting",Riverside State Park,1996-08-09,1996-08-09,Spokane,Typed,N/A,s.n.,Spokane County,N/A,no type status,William L. Culberson,N/A,7 July 2019,N/A,9.VIII.1996,Xanthoria polycarpa (Ehrh.) Rieber,"In urbe Spokane, loco Riverside State Park. Ad ramunculos fruticis in Pineto (Pinus ponderosa)."
N/A,G. Follmann,Deutschland,Rheinland-Pfalz,Heckengürtel,G. Follmann,Abrothallus parmeliarum (anam. Vouauxiomyces santessonii),Oberinde der Lagerlappen von Hypogymnia physodes am Südfuß des Schwirzheimer Kopfes zwischen Gerolstein und Prüm in der Hocheifel ,s.d.,s.d.,N/A,Typed,(KOELNumb),s.n.,N/A,N/A,no type status,G. Follmann,N/A,(IV/1985),450 m,s.d.,Abrothallus parmeliarum (SOMM.) ARN. (anam. Vouauxiomyces santessonii HAWKSW.) Patellariaceae,"Deutschland, Rheinland-Pfalz; zerstreut in der Oberinde der Lagerlappen von Hypogymnia physodes (L.) NYL., 450 m, NW - SW, pH 6,0; Heckengürtel am Südfuβ des Schwirzheimer Kopfes zwischen Gerolstein und Prüm in der Hocheifel"
N/A,H. T. Lumbsch,Germany,Rheinland-Pfalz,An Populus.,R.J. Salm,Amandinea punctata (Hoffm.) Coppins & Scheid.,Ockenheimer Hörnchen,N/A,1987-05-24,6013 Bingen,Typed,N/A,5135 D,Landkreis Mainz/Bingen,E. Mietzsch,no type status,H.T. Lumbsch & E. Mietzsch,N/A,3 July 2019,N/A,24.5.1987,Buellia punctata (Hoffm.) Massal.,"Mainz/Bingen, Tk 25: 6013 Bingen, Ockenheimer Hörnchen"
N/A,N/A,N/A,N/A,N/A,R. J. Salm,"Circinaria caesiocinerea (Nyl. ex Malbr.) A. Nordin, Savic & Tibell",[precise locality unknown],1990-07-09,1990-07-09,N/A,Mix of Handwritten and Typed,8000,MTB5608,N/A,N/A,no type status,,N/A,3 July 2019,ca. 450m,9.7.90,Aspicilia caesiocinerea Nyl. ex Malbr.,N/A
N/A,H. T. Lumbsch,Germany,Rheinland-Pfalz,N/A,R.J. Salm,"Circinaria contorta (Hoffm.) A. Nordin, Savic & Tibell","Tk 25: 6014 Ingelheim am Rhein, Weg von Gau-Algesheim zum Ockenheimer Hörnchen. An Mörtel.",N/A,1987-05-24,Ingelheim am Rhein,Typed,N/A,5127 a,Landkreis Mainz-Bingen,E. Mietzsch,no type status,H.T. Lumbsch & E. Mietzsch,N/A,3 July 2019,N/A,24.5.1987,Aspicilia contorta,"BRD, Rheinland-Pfalz, Landkreis Mainz-Bingen, Tk 25: 6014 Ingelheim am Rhein, Weg von Gau-Algesheim zum Ockenheimer Hörnchen. An Mörtel."
N/A,H. T. Lumbsch,Germany,Hessen,An Silikatgestein,N/A,Xanthoparmelia conspersa (Ach.) Hale,Fels am Weilburger Bach,1989-11-19,1989-11-19,Stadt Wiesbaden,Typed,N/A,7103 f,N/A,"E. Mietzsch, C.",no type status,"H.T. Lumbsch, E. Mietzsch & C.",N/A,N/A,N/A,19.11.1989,Xanthoparmelia conspersa (Ach.) Hale,"Deutschland, Hessen, Stadt Wiesbaden, TK 25: 5925 Wiesbaden, Dotzheim, Fels am Weilburger Bach."
N/A,H. T. Lumbsch,Norway,Sogn og Fjordane,On Silicate rock,N/A,Arctoparmelia centrifuga,Alpine meadows along road 55 between Turtegrö and Hervassbu,2001-08-26,2001-08-26,Jotunheimen,Typed,N/A,12159,N/A,N/A,no type status,H.T. Lumbsch,N/A,N/A,1400 m,26.08.2001,Arctoparmelia centrifuga,"Sogn og Fjordane, Jotunheimen, alpine Matten an der Straße 55 zwischen Turtegrö und Hervassbu"
Diplophyllum taxifolium + gemmae 68-1644a,R. M. Schuster,Canada,Newfoundland and Labrador,N/A,R.M. Schuster,Anastrophylum minutum + gemm.,"Along Humber River, in Squires Memorial Park, near Route 1A",1968-08-17,1968-08-17,N/A,Typed,N/A,68-1644,N/A,N/A,no type status,R. M. Schuster,N/A,N/A,N/A,Aug. 17 68,Anastrophylum minutum + gemm.,"Along Humber R., in Squires Memorial Park, near Rte 1A"
Cephalozia bicuspidata (L.) DUM.,R. M. Schuster,Greenland,South Greenland,N/A,R. M. Schuster,Anastrophylum minutum v.grandis,Frederiksdal,N/A,1982-07-03,N/A,Typed,S1,82-1049,N/A,K. Damsholt,no type status,R. M. Schuster & K. Damsholt,"60°00'N lat., 44°40'W. long.",N/A,N/A,July 3.,Anastrophylum minutum (SCHREB.)SCHUST. v.grandis (GOTT.)SCHUST.,Frederiksdal
Plagiochila tridenticulata Dum.,R. M. Schuster,United States,North Carolina,on Abies fraseri,N/A,Frullania asagrayana Mont.,"Balsam Gap, approximately 25 miles north of Asheville, along Blue Ridge Parkway",1951-06-30,1951-06-30,N/A,Typed,N/A,9067,N/A,N/A,no type status,R. M. Schuster,N/A,N/A,5220-5260 feet,June 30 1951,"Frullania asagrayana Mont., male, can per. Plagiochila tridenticulata Dum. (traces)","Balsam Gap, N.C., ca. 25 mi. n. of Asheville, along Blue Ridge Parkway, 5220-5260 feet"
N/A,R. M. Schuster,United States,Arkansas,N/A,R. M. Schuster,Frullania asagrayana,"Ozark National Forest, Barkshed Camp, approximately 10 miles east of Big Flat",N/A,1979-04-14,N/A,Typed,N/A,79-488,Stone Co.,N/A,no type status,R. M. Schuster,N/A,N/A,N/A,April 14 19 79,Frullania asagrayana,"Ozark Natl. Forest. Barkshed Camp, ca. 10 mi E. of Big Flat."
"Blechnum novae-zelandiae, Weinmannia, Dicksonia squarrosa, Leptospermum scoparium",J. J. Engel,New Zealand,Auckland,"On clayey bank. Clay banks with Blechnum novae-zelandiae overhang, Weinmannia and Dicksonia squarrosa dominant canopy and occasional Leptospermum scoparium",N/A,Telaranea lindenbergii var. papillata Engel & Merr.,"Whareorino Forest, start of track to Leitch's Hut",2003-02-12,2003-02-12,N/A,Typed,1173554,23773,N/A,"M. von Konrat, J. E. Braggins",HOLOTYPE,"John J. Engel, Matt von Konrat & John E. Braggins","38° 24.5' S, 174° 49.8' E",N/A,280 m,12 February 2003,Telaranea lindenbergii var. papillata Engel & Merr.,"NORTH ISLAND. AUCKLAND PROV.: Whareorino Forest, start of track to Leitch's Hut."
N/A,M. Lewis,Ecuador,Imbabura,Wet bank of runoff ravine,N/A,Kindbergia praelonga (Hedw.) Ochyra,East side of Cerro Cotacachi,1978-11-22,1978-11-21,N/A,Mix of Handwritten and Typed,1065158,78-6284,N/A,N/A,no type status,Marko Lewis,"0°22'N, 78°20'W",N/A,3750 m.,21-22 November 1978,Kindbergia praelonga (Hedw.) Ochyra,"E. side of Cerro Cotacachi, 0°22'N, 78°20'W"
N/A,M. Lewis,Ecuador,Azuay,Stone wall.,E. de Luna,Hedwigia ciliata (Hedw.) P. Beauv.,"Area Nacional de Recreación ""Cajas"", forested hills south of Turocuchucho, south of Sayausi",N/A,1978-12-08,N/A,Typed,1065433,70-3163,N/A,N/A,no type status,Marko Lewis,N/A,1992,3240 m.,8 December 1978,Hedwigia ciliata (Hedw.) P. Beauv.,"Area Nacional de Recreación ""Cajas"", forested hills S. of ""Turocuchucho"" (Laguna Llaviucu), S of Sayausi, 255°S."
N/A,R. Benoist,Ecuador,Pichincha,N/A,E. De Luna,Hedwigia ciliata (Hedw.) P. Beauv.,environs de Quito,s.d.,s.d.,Quito,Mix of Handwritten and Typed,N/A,s.n.,N/A,L. Chrétien,no type status,Benoist et Chrétien,N/A,1982,4659 pp.,s.d.,Hedwigia albicans (Web.) Lindb.,environs de Quito
N/A,L. Benoist,Ecuador,Pichincha,N/A,Efraim De Lina,Hedwigia ciliata (Hedw.) P. Beauv.,"Sur rochers à l'angle S.E. de l'Hôpital Bilingue, Colline El Panecillo",1930-00-00,1930-00-00,Quito,Typed,1063455,s.n.,N/A,N/A,no type status,L. Benoist,N/A,1992,2800 m,s.d.,Hedwigia albicans (Web.) Lindb.,"Sur rochers à l'angle S.E. de l'Hôpital Bilingue, Colline El Panecillo, Quito"
N/A,R. S. Williams,Bolivia,N/A,[precise locality unknown],E. De Luna,Hedyosmum ciliatum (Hedw.) F. Beauv.,near Pilón Lajas,N/A,1902-04-30,N/A,Typed,1063451,2150,N/A,N/A,no type status,R. S. Williams,N/A,1992,3700 meters,"April 30, 1902",Hedyosmum ciliatum (Hedw.) F. Beauv.,near Pilón Lajas
N/A,M. Lewis,Bolivia,La Paz,Bromeliad habitat. Abundant on rock faces of exposed cliffs,E. De Luna,Hedwigia ciliata (Hedw.) P. Beauv.,Near large red outcrop 2 miles from Sorata down Rio Consata,1979-03-22,1979-03-22,N/A,Typed,1032221,79-1237A,Larecaja,N/A,no type status,Marko Lewis,N/A,1992,2630 m.,22 March 1979,Hedwigia ciliata (Hedw.) P. Beauv.,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Rio Consata"
N/A,M. Lewis,Bolivia,LA PAZ,Bromeliad-grass habitat on exposed cliffs,E. De Luna,Hedwigia ciliata (Hedw.) P. Beauv.,Near large red outcrop 2 miles from Sorata down Rio Consata,N/A,1979-03-22,N/A,Typed,1032219,79-1232,LARECAJA,N/A,no type status,Marko Lewis,N/A,1992,2630 m.,22 March 1979,Hedwigia ciliata (Hedw.) P. Beauv.,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red outcrop 2 mi. from Sorata down Rio Consata"
