Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0109_C2078930F.jpg,"Marko Lewis, no. 79-2118",M. Lewis,N/A,79-2118,25 May 1979,1979-05-25,1979-05-25,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides,E. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma kkmhu 2, km. down river from Aguas termales de Río Juntuma, Churcchura, 4350 m. 18° 07' S, 69° 00' W. In warmish creek.","Rio Juntuma kkmhu 2, kilometers down river from Aguas termales de Río Juntuma, Churcchura",In warmish creek,4350 m.,"18° 07' S, 69° 00' W",1049411,Typed,no type status
0110_C2078931F.jpg,Marko Lewis,M. Lewis,N/A,79-2107,25 May 1979,1979-05-25,1979-05-25,Brachythecium callirgoneoides Broth. in Herz.,Brachythecium callirgoneoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Juntuma Khuchu, 2 mi. down river from Aguas termales de Río Juntuma Khuchu","Río Juntuma Khuchu, 2 miles down river from Aguas termales de Río Juntuma Khuchu",In warmish creek,4350 m.,"18° 07' S, 69° 00' W",N° 1049404,Typed,no type status
0111_C2078932F.jpg,Marko Lewis,M. Lewis,N/A,79-2119,25 May 1979,1979-05-25,N/A,Brachythecium callirgonoides Broth. in Herz.,Brachythecium callirgonoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhuthuma Khuchu, 2 mi. down river from Aguas termales de Rio Juncal Khuchu, 4350 m. In warmish creek.","Rio Jhuthuma Khuchu, 2 miles down river from Aguas termales de Rio Juncal Khuchu",In warmish creek,4350 m,N/A,1049412,Typed,no type status
0112_C2079350F.jpg,Ynes Mexia,Y. Mexia,N/A,6149,"Nov. 23, 1931",1931-11-23,N/A,Vesicularia amphibiola (Spr.) Broth.,Vesicularia amphibiola (Spr.) Broth.,A. Bartholomew,N/A,N/A,Peru,Departamento de Loreto,N/A,N/A,"Above Pongo de Manseriche, Left bank of Rio Santiago","Above Pongo de Manseriche, left bank of Rio Santiago, On stone in overflow forest",On stone in overflow forest,Alt. 200 m.,N/A,N/A,Typed,no type status
0113_C2079351F.jpg,N/A,N/A,N/A,6160,"May 25, 1931",1931-05-25,N/A,Vesicularia semipolita (Spr.) Broth.,Vesicularia semipolita (Spr.) Broth.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Right bank of Río Santiago","Above Pongo de Manseriche, right bank of Rio Santiago",Dense forest on log,Alt. 200,N/A,873367,Typed,no type status
0114_C2079352F.jpg,Ynes Mexia,Y. Mexia,N/A,6217-a,"Dec. 4, 1931",1931-12-04,1931-12-04,Vesicularia amphipoda (Spr.) Broth.,Vesicularia amphipoda (Spr.) Broth.,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo Manseriche, Streamlet on right bank of Rio Santiago","Above Pongo Manseriche, right bank of Rio Santiago",On rocks wet by spray,Alt. 250 m.,N/A,N/A,Typed,no type status
0115_C2079353F.jpg,Ynes Mexia,Y. Mexia,N/A,6250,"Dec. 12, 1931",1931-12-12,N/A,Vesicularia amphibia (Spruce) Broth.,Vesicularia amphibia (Spruce) Broth.,E. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche. Crooked Carapacha. ""08 in forests.""","Above Pongo de Manseriche, Crooked Carapacha",In forests,Alt. 215 m.,N/A,870867,Typed,no type status
0116_C2079354F.jpg,J.F. Macbride,J.F. Macbride,N/A,6356,"Jan. 3, 1935",1935-01-03,N/A,Vesicularia subaphibola (Spr.) Broth.,Vesicularia subaphibola (Spr.) Broth.,Bartram,N/A,N/A,Peru,Departamento de Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,N/A,Alt. 215 m.,N/A,873369,Typed,no type status
0117_C2079355F.jpg,Ynes Mexia,Y. Mexia,N/A,6375a,"Jan. 3, 1932",1932-01-03,1932-01-03,Vezallonaria amphibola (Spr.) Broth. On sterile log. +Taxithelium planum (Brid.) Mitt.,Taxithelium planum (Brid.) Mitt.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Creek Tinche.","Above Pongo de Manseriche, Creek Tinche. On sterile log.",N/A,Alt. 215 m.,N/A,1039121,Typed,no type status
0118_C2079356F.jpg,Ynes Mexia,Y. Mexia,N/A,6378,"June 3, 1938",1938-06-03,N/A,Vestia lycioides (Cav.) Walp.,Vestia lycioides (Cav.) Walp.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,On rotted logs.,Alt. 215 m.,N/A,370880,Typed,no type status
0119_C2079357F.jpg,Ynes Mexia,Y. Mexia,N/A,8377,"Jan. 3, 1932",1932-01-03,1932-01-03,Vesicularia amphibia (Spr.) Broth.,Vesicularia amphibia (Spr.) Broth.,N/A,N/A,N/A,Peru,Departamento de Loreto,N/A,N/A,Above Pongo de Manseriche. Crook Inche.,"Above Pongo de Manseriche, Crook Inche.",On rotten log.,Alt. 215 m.,N/A,S70873,Typed,no type status
0120_C2079358F.jpg,Ynes Mexia,Y. Mexia,N/A,8070,"May 14,1936",1936-05-14,1936-05-14,Vestiaria amphicola (Spr.) Broth.,Vestiaria amphicola (Spr.) Broth.,Det. Bartram,N/A,N/A,Peru,Cuzco,La Convencion,N/A,upper valley of the Sambay; affluent of the Vilcanota; on rotten log in virgin forest,"upper valley of the Sambay, affluent of the Vilcanota, on rotten log in virgin forest",Virgin forest,Alt. 1800 m.,N/A,1036838,Typed,no type status
0121_C2079359F.jpg,Ynes Mexia No. 8070,Y. Mexia,N/A,8070,"May 14,1936",1936-05-14,1936-05-14,Vestigularia amphibia (Spr.) Broth. in mixture,Vestigularia amphibia (Spr.) Broth.,Bartram,N/A,N/A,Peru,Cuzco,La Convencion,N/A,Department: Cuzco. Province: La Convencion; upper valley of the Sambay; affluent of the Vilcanota,"upper valley of the Sambay, affluent of the Vilcanota",on rotten logs in virgin forest,1600 m,N/A,1039122,Typed,no type status
0122_C2079360F.jpg,Baitz,N/A,N/A,s.n.,Apr 1956,1956-04-00,1956-04-00,Hypnum schleicheri (Schwaegr.) Brot.,Hypnum schleicheri (Schwaegr.) Brot.,N/A,1948,N/A,Brasil,Santa Catarina,N/A,N/A,"""Ramboja"" Braço",Ramboja Braço,Formação de mata virgem,550 meters,N/A,N/A,Typed,no type status
0123_C2079362F.jpg,RICHARD EVANS SCHULTES,R.E. Schultes,N/A,11107,"Dec., 1950",1950-12-00,1950-12-00,Vesicularia vesicularis (Schwgr.) Broth.,Vesicularia vesicularis (Schwgr.) Broth.,D.A. Griffin III,"Dec., 1950",N/A,Colombia,Intendencias,N/A,N/A,alrededores de Villavicencio,alrededores de Villavicencio,N/A,Alt 500 m.,N/A,1055509,Typed,no type status
0124_C2079595F.jpg,H. Roivainen,H. Roivainen,N/A,s.n.,25.I.1970,1970-01-25,N/A,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum (Hedw.) Jaeg.,R. Ochyra,1996,Nothofagus pumilio,Argentina,Tierra del Fuego,N/A,Ushuaia,"Tierra del Fuego australis, Ushuaia, Arroyo Grande (54°47'S, 68°18'W), en fisuras de roca y en raíces humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada",Arroyo Grande,"en fisuras de roca y en raíces humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada",150 m.,"54°47'S, 68°18'W",1182417,Typed,no type status
0125_C2079596F.jpg,H. Roivainen,H. Roivainen,N/A,1352,21.12.1969,1969-12-21,1969-12-21,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum (Hedw.) Jaeg.,R. Ochyra,1996,N/A,Argentina,Tierra del Fuego,Ushuaia,N/A,Valle del río Pipo,Valle del río Pipo,"suelo humoso húmedo en el pendiente del río, bastante conspissamente",300 m s.m.,"54°46'S, 68°20'W",1182415,Handwritten,no type status
0126_C2079597F.jpg,E. P. Killip & A. C. Smith,E.P. Killip,A.C. Smith,14981,"November 29, 1926",1926-11-29,N/A,Isoterygium stipitocarpum (C. M.) Par.,Isoterygium tenerum (Sw.) Mitt.,N/A,1988,N/A,Colombia,Santander,N/A,N/A,"Dept. Santander, between Puerto Wilches and Puerto Santos, railroad 110-115 km","Dept. Santander, between Puerto Wilches and Puerto Santos, railroad 110-115 kilometers","On district of Cali !!!, Venezuela; Herb. W. C. Brown Comp. 878 Richards",N/A,N/A,1040009,Mix of Handwritten and Typed,no type status
0127_C2079598F.jpg,RICHARD EVANS SCHULTES,R.E. Schultes,N/A,11110,"Dec., 1950",1950-12-00,1950-12-00,Isoperygium tenerum (Sw.) Mitt.,Isoperygium tenerum (Sw.) Mitt.,B.A. Griffin III,N/A,N/A,Colombia,Meta,N/A,Villavicencio,Intendencia del Meta: alrededores de Villavicencio,Intendencia del Meta: alrededores de Villavicencio,"[habitat description not specified on the label, hence unknown]",Alt. 500 m.,N/A,N° 1055473,Typed,no type status
0128_C2079599F.jpg,D.C. Geijskes,D.C. Geijskes,N/A,s.n.,29-9-1952,1952-09-29,1952-09-29,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,H.R. Zielman,N/A,N/A,Suriname,N/A,N/A,N/A,Marowijne River; Amina Falls rainforest,"Marowijne River, Amina Falls rainforest","On roots and rocks on bank of river, shrub",N/A,N/A,1073518,Typed,no type status
0129_C2079600F.jpg,Ynes Mexia,Y. Mexia,N/A,8418,"July 6, 1930",1930-07-06,1930-07-06,Isopterygium brasiliense (Müll. Hal.) Mitt. ex Broth. det. Cardot,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,"Agricultural College land, Horticultural Hill","Agricultural College land, Horticultural Hill",On old woods near base. Abundant,Alt. 670 m,N/A,1039979,Typed,no type status
0130_C2079601F.jpg,Ynes Mexia,Y. Mexia,N/A,8488,"July 21, 1930",1930-07-21,N/A,Isoperygmium laxum (Hpe.) Broth.,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Viçosa Agricultural College bank,Agricultural College bank,"Corriga Ribeiros, Shady streambank, On rotten wood",Alt. 675 m.,N/A,87365,Typed,no type status
0131_C2079602F.jpg,Ynes Mexia,Y. Mexia,N/A,8536,"Dec. 9, 1930",1930-12-09,1930-12-09,Isopterygium brasiliense (Sw.) Mitt. Degonia,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais (State of Minas Gerais),N/A,N/A,Vicosa. Road to So Lourenco,"Vicosa, Road to Sao Lourenco",Dense forest On rotten log In fruit,Alt. 710 m.,N/A,870841,Handwritten,no type status
0132_C2079603F.jpg,Ynes Mexia,Y. Mexia,N/A,54421,"Dec. 23, 1930",1930-12-23,1930-12-23,Isoterygium tenereum (Sw.) Mitt.,Isoterygium tenereum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural Collegelands,Base of Horticultural Hill,On rotting logs in woods,Alt. 670 m.,N/A,3708283,Typed,no type status
0133_C2079604F.jpg,"H. S. Irwin, R. M. Harley, G. L. Smith",H. S. Irwin,"R. M. Harley, G. L. Smith",31332,2 March 1971,1971-03-02,N/A,Isoterygium tenerum (Sw.) Mitt.,Isoterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brazil,Goiás,N/A,Barreiras,Valley of the Rio das Ondas,Valley of the Rio das Ondas,"On the bark and exposed roots of Coccoloba sp., and on adjacent soil, at river bank, Cerrado-gallery forest and adjacent out-curve, ca. 10km W. of Barreiras",ca. 500m.,N/A,1059328,Typed,no type status
0134_C2079606F.jpg,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1929",1929-07-21,1929-07-21,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,"Vicosa Agricultural College lands, Corrego Felizbino","Vicosa Agricultural College lands, Corrego Felizbino","Shady streambank, on rotten logs",Alt. 675 m.,N/A,830845,Typed,no type status
0135_C2079607F.jpg,Ynes Mexia,Y. Mexia,N/A,4690,"May 14, 1930",1930-05-14,1930-05-14,Isoptrygium curvifolium (Sw.) Mitt. ExP.,Isoptrygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Fazenda de Crosstuma.,Fazenda de Crosstuma. Wood on slope. On rotten log.,Wood on slope. On rotten log.,Alt. 700 m.,N/A,870839,Mix of Handwritten and Typed,no type status
0136_C2079608F.jpg,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1930",1930-07-21,1930-07-21,Isopterygium cumulicolaum (C. Muell.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College lands. Corrego Ribeirao.,Viçosa Agricultural College lands. Corrego Ribeirao.,"Shady streambank, on rotten log.",Alt. 675 m.,N/A,1039977,Typed,no type status
0137_C2079609F.jpg,Ynes Mexia,Y. Mexia,N/A,4545,"March 31, 1930",1930-03-31,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,State of Minas Gerais,N/A,Vicos,"Road to Sao Miguel, near stream ""Turvo.""","Road to Sao Miguel, near stream Turvo",Out over woods on slope. On rotting tree trunk,Alt. 710 m,N/A,N/A,Typed,no type status
0138_C2079611F.jpg,W. Seiffert,W. Seiffert,N/A,2898,s.d.,N/A,N/A,Isopterygium araucanianum (Müll. Hal.) Broth.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brazil,Sao Paulo,N/A,N/A,"prope urbem Cerqueira-Cesar, in planitie, 650 m. s. m.","prope urbem Cerqueira-Cesar, in planitie, 650 meters",N/A,650 m. s. m.,N/A,102476,Typed,no type status
0139_C2079715F.jpg,"J.P. Frahm, P. Geissler, S.R. Gradstein, G. Philippi, W. Schulze-Motel",J.P. Frahm,"P. Geissler, S.R. Gradstein, G. Philippi, W. Schulze-Motel",875,4.9.1982,1982-09-04,N/A,Entodon jamesonii (Tayl.) Mitt.,Entodon jamesonii (Tayl.) Mitt.,W. Schulze-Motel,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,"Prov. Chachapoyas, Straße Chachapoyas Cajamarca oberhalb Leimebamba km 417, sexponierter Hang, hochandiner Regenwald auf Kalkstein","Prov. Chachapoyas, Straße Chachapoyas Cajamarca above Leimebamba at km 417, exposed slope, high Andean rainforest on limestone",high Andean rainforest on limestone,2800 msn.,N/A,1767822,Typed,no type status
0140_C2079716F.jpg,J. Kenneth Wright,J.K. Wright,N/A,4806,1 April 1964,1964-04-01,1964-04-01,"Entodon jamesonii (Tayl.) Mitt. dupl. det. E. Robinson, 1966",Entodon jamesonii (Tayl.) Mitt.,E. Robinson,1966,N/A,Peru,Department of Amazonas,Province of Chachapoyas,N/A,"Cerros Calla Calla, east side, 5 km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality).","Cerros Calla Calla, east side, 5 kilometers above Leimebamba on the road to Balsas, at San Miguel",Altitude 3100 m.,Altitude 3100 m.,N/A,1021821,Typed,no type status
0141_C2079717F.jpg,leg. Dan Griffin III,D. Griffin III,N/A,PV-966,30 Jan. 1963.,1963-01-30,1963-01-30,Entodon jamesoni (Tayl.) Broth.,Entodon jamesoni (Tayl.) Broth.,Dana Griffin III,N/A,N/A,Venezuela,Estado Merida,N/A,N/A,"Finca de Los Granates, finca de Los Granates, a lo largo del río de Los Granates y en las zonas anexas",Finca de Los Granates,"Sobre roca + seca, a sombra.","3,000-3,300 m",N/A,106416,Typed,no type status
0142_C2079718F.jpg,Ynes Mexia,Y. Mexia,N/A,5697,"April 21, 1931",1931-04-21,1931-04-21,Entodon Lindbergii Hedw.,Entodon Lindbergii Hedw.,A. L. Andrews,N/A,N/A,Brazil,Minas Gerais,N/A,Cordisburgo,Fazenda do Diamante. Campo limpio,"Fazenda do Diamante, campo limpio",Base of living tree in shade.,Alt. 500 m.,N/A,N/A,Typed,no type status
0143_C2079720F.jpg,Marko Lewis,M. Lewis,N/A,79-590,8 February 1979,1979-02-08,N/A,Entodon cf. noro-climacium C. Muell.,Entodon cf. noro-climacium C. Muell.,M. Buck,1980,N/A,Bolivia,Tarija,Prov. Méndez,N/A,"DEPTO. TARIJA, PROV. MÉNDEZ,PROV. CER-CADIOJJAPO, AVILÉS, Canyon 5 mi. SW of Táblada, SW of Camajo​","Canyon 5 miles southwest of Táblada, southwest of Camajo",Bank of creek.,2160 m.,"21° 36' 46"" S, 64° 50' W",N/A,Typed,no type status
0144_C2079721F.jpg,Marko Lewis,M. Lewis,N/A,79-1220,22 March 1979,1979-03-22,N/A,Entodon nano-climacium C.M. (E. micans Herz.),Entodon nano-climacium C.M. (synonym: E. micans Herz.),W. Buck,1980,N/A,Bolivia,La Paz,N/A,Sorata,Near large red out-crop 2 mi. from Sorata down Rio Consata,Near large red outcrop 2 miles from Sorata down Rio Consata,Very shady ground along creek in humid shrubs,2600 m.,N/A,1 674 879,Typed,no type status
0145_C2079723F.jpg,Marko Lewis,M. Lewis,N/A,79-1346,1 April 1979,1979-04-01,1979-04-01,cf. Entodon polycarpus,cf. Entodon polycarpus,W. Buck,1980,N/A,Bolivia,La Paz,N/A,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Between Abra Huallata and waterfall at Millipaya",Between Abra Huallata and waterfall at Millipaya,"Waterfall ravine, highest extension of shrubs.",3780 m.,"15° 51' S, 68° 39' W",1086785,Typed,no type status
0146_C2079856F.jpg,Ynes Mexia,Y. Mexia,N/A,4641,"July 6, 1930",1930-07-06,1930-07-06,Isopterygium brachyneuron (Griff.) Mitt. teste B.M.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College lands.,Viçosa Agricultural College lands,Horticultural area. On rotting wood near base. Cut over logs. Abundant.,alt. 670 m.,N/A,870601-1,Typed,no type status
0147_E00570050.jpg,"M. Valiño, M.J.H. seed 2.14",M. Valiño,N/A,s.n.,23 marzo 12,2012-03-23,2012-03-23,Mimulus peregrinus,Mimulus peregrinus Walsh-Marín,M.J.H. Walsh-Marín,N/A,N/A,Scotland,N/A,N/A,N/A,"Old Loch Fyne, Inverarary","Old Loch Fyne, Inverarary",Growing on the banks of a stream on a substrate of sand and silt/clim,N/A,N/A,E00576906,Typed,HOLOTYPE
0148_K000263710.jpg,"J.J. de Wilde, B.J.M. Breteler, F.J. Breteler, W.J.J.O. de Wilde, Sosef, & van Nek",J.J. de Wilde,"B.J.M. Breteler, F.J. Breteler, W.J.J.O. de Wilde, Sosef, van Nek",10130,22-1-1991,1991-01-22,N/A,Rhynchostigma gabonensis Jongkind,Rhynchostigma gabonensis Jongkind,N/A,N/A,N/A,Gabon,N/A,N/A,N/A,"Fougamou km. on the road from Libreville to Koulamoutou, Gabon",Fougamou km on the road from Libreville to Koulamoutou,"Vine, 7 m long in tree in roadside",alt: 580 m.,N/A,K000236710,Typed,ISOTYPE
0149_K000964719.jpg,W. Hoehne,W. Hoehne,N/A,s.n.,s.d.,1903-10-18,N/A,Cestrum corymbosum Schltdl.,Cestrum corymbosum Schltdl.,Kuhlmann,N/A,N/A,Brazil,São Paulo,Cantareira,N/A,"Cantareira, São Paulo, ...",Cantareira,N/A,Alt. -,N/A,10228,Typed,no type status
0150_K001046329.jpg,G. Pabst,G. Pabst,N/A,2211,7-9-60,1960-09-07,1960-09-09,"Avicennia tomentosa Jacq. ""Mangue""",Avicennia tomentosa Jacq.,A. P. Duarte,s.d.,N/A,Brazil,N/A,N/A,N/A,"Brasil; Guanabara, Ilha do Governador",Ilha do Governador,Arbusto a pequena árvore de flores brancas,N/A,N/A,N/A,Handwritten,no type status
0151_K001207911.jpg,G. Hatschbach & J. Cordeiro,G. Hatschbach,J. Cordeiro,55406,2-12-1971,1971-12-02,N/A,Platycyamus regnellii Benth.,Platycyamus regnellii Benth.,O. P. Monteiro,N/A,N/A,Brazil,Paraná,N/A,N/A,Rio Iguaçu prox. a barr. do Perdido (mun. Lages de Sul Paraná),Rio Iguaçu proximidades a barragem do Perdido,Em terreno arenoso margens de rio,s.n.,s.n.,s.n.,Typed,no type status
0152_V0075820F.jpg,T. R. Dudley,T.R. Dudley,N/A,s.n.,4 July 1968,1968-07-04,N/A,Thelypteris dudleyi R. A. Smith / Thelypteris subg. Amauropelta not reognized; undescribed? / Thelypteris Linkii (C. Chr.) Aldon,Thelypteris dudleyi R. A. Smith,A. R. Smith,1989,N/A,Peru,Cuzco,La Convencion,N/A,"In full sun on old open landslide, just above the cloud forest, between camp 4&5; almost to Camp 5; at c. 2825 m; one of the commonest colonizers of landslide.","In full sun on an old open landslide, just above the cloud forest, between camp 4 and 5, almost to Camp 5.","In full sun on old open landslide, just above the cloud forest.",c. 2825 m,12° 37'; 73° 32',1719861,Mix of Handwritten and Typed,ISOTYPE
0153_V0075836F.jpg,S. Knapp,S. Knapp,N/A,5881,8 July 1982,1982-07-08,1982-07-08,Trichipteris pinnata Stolze,Trichipteris pinnata Stolze,R. C. Stolze,1984,N/A,Panama,Colón,N/A,N/A,"Santa Rita Ridge road, 21-26 km from Transisthmian Highway.",Santa Rita Ridge road,Tropical wet forest,500-550 m.,"9º2'25""N, 79º37'W",1932768,Mix of Handwritten and Typed,Holotype
0154_V0078059F.jpg,Ruiz & Pavon,H. Ruiz,J. Pavon,s.n.,(1777-1788),1777-00-00,1788-00-00,"Nolana spathulata Ruiz & Pav. Peruviana; 2; 1; Taba 1 rara, P.P.",Nolana spathulata Ruiz & Pav.,M. Weigend,N/A,N/A,Peru,N/A,N/A,N/A,in vice-regno Peruvi.ano et Chilensi lectae,[precise locality unknown],N/A,N/A,N/A,845155,Typed,ISOLECTOTYPE
0155_V0081497F.jpg,M. O. Dillon & D. Dillon,M.O. Dillon,D. Dillon,3776,1 Nov 1983,1983-11-01,1983-11-01,Galvezia fruticosa Gmel.,Galvezia eilisensii M.O. Dillon & Quipuscoa,M.O. Dillon & Quipuscoa,N/A,N/A,Peru,Arequipa,Caraveli,Atiquipa,"Lomas of Atiquipa, ca. 105 km N of turn-off to Atiquipa, km 584 S of Lima","Lomas of Atiquipa, about 105 kilometers north of turn-off to Atiquipa, kilometer 584 south of Lima","Erect, glutinous shrub to 0.75 m; flws. red.",ca. 150-200 m,N/A,1940835,Typed,HOLOTYPE
0156_V0082645F.jpg,M. O. Dillon,M.O. Dillon,N/A,5376,21 Dec 1987,1987-12-21,N/A,Notholaena mollis Kunze,Notholaena mollis Kunze,N/A,N/A,N/A,Chile,Antofagasta,N/A,N/A,"Cerro Perales, ca. 8.5 km E of Taltal","Cerro Perales, approximately 8.5 kilometers east of Taltal","Terrestrial, growing in rock crevices",600-850 m,"(25° 25' S, 70° 25' W)",2010984,Typed,no type status
0157_V0092855F.jpg,Jose Campos O. y D. Diaz,J. Campos,D. Diaz,2490,9 Febrero 1996,1996-02-09,1996-02-09,Amorimia camporum W.R. Anderson,Amorimia camporum W.R. Anderson,W.R. Anderson,Novon 16(2): 179. 2006,N/A,Peru,Cajamarca,San Ignacio Province,s.n.,Distrito Chirinos: Entre La Catuaga y Tablón.,Entre La Catuaga y Tablón,Trepadora; flor amarilla,550 - 650,05°19'S; 078°47'W,2296033,Typed,Isotype
0158_V0092864F.jpg,Camilo Díaz y Antonio Peña,C. Díaz,A. Peña,8808,4 Diciembre 1996,1996-12-04,1996-12-04,Symplocos ovata Stahl,Symplocos ovata Stahl,B. Stahl,9-III-98; 4-AB-2010,N/A,Peru,Amazonas,Luya Province,Camporedondo,"Camporedondo, Tullanya, Pascana ""Pajaro Tigre""","Camporedondo, Tullanya, Pascana ""Pajaro Tigre""",N/A,2850–2360 m,N/A,2296023,Typed,Isotype
0159_V0092900F.jpg,Ruiz et Pavón,N/A,N/A,s.n.,1775-1788,1775-00-00,1788-00-00,Bomarea purpurea (R. & P.) Herb.,Bomarea purpurea (Ruiz & Pavón) Herb.,Hofreiter,2007,N/A,Peru,N/A,N/A,N/A,in vice-regno Peruviâno et Chilensi lectae,[precise locality unknown],N/A,N/A,N/A,916119,Typed,Isotype
0160_V0092906F.jpg,"V. Quipuscoa S., A. Sagástegui A., S. Leiva G. & M. Bejarano C.",V. Quipuscoa,"A. Sagástegui, S. Leiva, M. Bejarano",13778,20 agostos 1998,1998-08-20,1998-08-20,Lithospermum cinerascens (A.DC.) Johnst.,"Lithospermum leymebambense WEIGEND & NÜRK, sp. nov. inded.",M. Weigend,N/A,N/A,Peru,Amazonas,Luya,N/A,"Dtto. Leymebamba, Carretera a Celendin, entre Ishpingo - Pomacocha. Bosque montano fragmentado.","Dtto. Leymebamba, Carretera a Celendin, entre Ishpingo - Pomacocha. Bosque montano fragmentado.",Bosque montano fragmentado,2800-3000 m,N/A,2211679,Typed,Isotype
0161_V0152152F.jpg,Manuel Rimachi Y.,M. Rimachi,N/A,4268,"February 8, 1979",1979-02-08,N/A,Nectandra krukovii (A.C. Smith) Kosterm.,Nectandra krukovii (A.C. Smith) Kosterm.,N/A,N/A,N/A,Peru,Loreto,Requena,N/A,"Requena. Dtto. Saquena. Rio Ucayali, Quebrada de Aucayacu, above Genaro Herrera, marginal rain forest, ""muena,"" 8 m fr. green.","Rio Ucayali, Quebrada de Aucayacu, above Genaro Herrera","marginal rain forest, ""muena""",N/A,N/A,N° 2058606,Typed,no type status
0162_V0190732F.jpg,Robin B. Foster,R.B. Foster,N/A,8752,13 Sept. 1982,1982-09-13,N/A,Aciotis venezuelanus (Pax & K. Hoffm.) Webster,Aciotis venezuelanus (Pax & K. Hoffm.) Webster,M.J. Huft,1983,N/A,Peru,Huánuco,N/A,N/A,"Pachitea; Puerto Inca to Sungaro, Forest trail between Rio Pachitea and Rio Sungaro, Forested low hills and ravines, alt. 250-300 m. Tingo María to Pucallpa.","Pachitea; Puerto Inca to Sungaro, forest trail between Rio Pachitea and Rio Sungaro",Forested low hills and ravines,alt. 250-300 m.,N/A,N° 1921102,Typed,no type status
0163_V0195906F.jpg,Percy Nuñez & S. Walsh,P. Nuñez,S. Walsh,s.n.,29 October 1986,1986-10-29,1986-10-29,Euphorbia heterophylla L.,Euphorbia heterophylla L.,M. J. Huft,1987,N/A,Peru,Cuzco,La Convención,N/A,"Quillabamba, Salsipampa","Quillabamba, Salsipampa",Herb 0.6 m; fruits green.,Alt. 1110 m,N/A,1982606,Typed,no type status
0164_V0201636F.jpg,"G. Tosi, Luna J., Ruiz R.",G. Tosi,"Luna J., Ruiz R.",138,18–8–81,1981-08-18,N/A,Ficus maxima P. Miller,Ficus maxima P. Miller,William C. Burger,1982,N/A,Peru,Loreto,N/A,N/A,"Quioscocha, 14 Km north of Iquitos",[precise locality unknown],N/A,600m elev,N/A,1923146,Typed,no type status
